uid,sid,,,
300,877,,,
300,2905,,,
300,814,,,
569,337,,,
925,2906,,,
925,2906,,,
300,2907,,,
939,2908,,,
444,1667,,,
444,1745,,,
300,2909,,,
300,2909,,,
300,877,,,
300,2905,,,
919,526,,,
122,2910,,,
77,2911,,,
918,2912,,,
918,2913,,,
918,2914,,,
918,2915,,,
444,1023,,,
46,2916,,,
259,697,,,
444,1023,,,
444,1023,,,
504,337,,,
504,294,,,
77,472,,,
444,2918,,,
444,1936,,,
67,346,,,
77,248,,,
918,2773,,,
444,2204,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,2693,,,
444,2204,,,
918,2920,,,
918,2921,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
46,2922,,,
925,2923,,,
925,2924,,,
444,2925,,,
939,2926,,,
444,1023,,,
957,2927,,,
77,2405,,,
201,2928,,,
465,1784,,,
46,128,,,
444,232,,,
444,505,,,
444,505,,,
444,505,,,
444,232,,,
444,232,,,
444,2930,,,
201,842,,,
444,2931,,,
444,2931,,,
444,2930,,,
444,232,,,
444,2022,,,
444,2213,,,
259,697,,,
259,697,,,
751,2932,,,
751,2932,,,
958,232,,,
444,2352,,,
751,2933,,,
444,505,,,
46,346,,,
77,248,,,
77,248,,,
201,842,,,
280,136,,,
691,231,,,
465,2327,,,
925,1035,,,
925,2934,,,
444,2935,,,
444,2677,,,
259,697,,,
35,385,,,
504,145,,,
465,2038,,,
918,953,,,
465,2936,,,
959,501,,,
925,2937,,,
925,2627,,,
925,2938,,,
465,2939,,,
77,184,,,
465,1486,,,
465,1508,,,
465,1486,,,
918,2535,,,
918,2690,,,
960,2942,,,
122,2943,,,
465,2303,,,
465,2327,,,
465,1953,,,
122,557,,,
46,128,,,
300,814,,,
77,140,,,
77,140,,,
46,2944,,,
444,1900,,,
67,269,,,
77,873,,,
961,2945,,,
444,927,,,
830,649,,,
465,1953,,,
465,2021,,,
465,1490,,,
122,924,,,
122,924,,,
122,924,,,
122,924,,,
122,924,,,
444,2209,,,
201,966,,,
444,1745,,,
77,248,,,
77,248,,,
77,248,,,
77,589,,,
77,184,,,
77,140,,,
77,184,,,
77,589,,,
46,127,,,
918,2949,,,
299,585,,,
963,2950,,,
67,128,,,
444,2951,,,
444,2209,,,
444,2868,,,
67,280,,,
65,338,,,
465,1582,,,
465,2955,,,
465,2956,,,
444,2957,,,
444,2585,,,
300,1437,,,
439,356,,,
46,128,,,
465,927,,,
300,2485,,,
585,48,,,
77,248,,,
77,248,,,
77,545,,,
77,2959,,,
77,789,,,
918,2960,,,
925,2961,,,
444,2366,,,
444,2962,,,
444,2585,,,
444,2423,,,
46,346,,,
933,164,,,
444,1023,,,
918,2963,,,
918,2015,,,
918,2964,,,
925,2965,,,
918,1101,,,
300,1437,,,
259,697,,,
259,697,,,
919,2966,,,
919,438,,,
919,438,,,
964,145,,,
444,2967,,,
67,128,,,
300,1437,,,
259,697,,,
259,697,,,
46,164,,,
259,697,,,
259,697,,,
201,2969,,,
965,1514,,,
300,1437,,,
300,814,,,
259,1554,,,
259,1554,,,
77,768,,,
918,1576,,,
918,1468,,,
918,2862,,,
444,2970,,,
444,2971,,,
444,2352,,,
77,184,,,
300,1437,,,
300,1437,,,
77,140,,,
918,1996,,,
46,2972,,,
46,164,,,
237,1334,,,
918,1996,,,
918,2973,,,
444,2974,,,
444,2975,,,
46,736,,,
201,2976,,,
201,2977,,,
201,854,,,
967,2170,,,
233,2918,,,
465,2026,,,
918,2613,,,
918,2613,,,
968,157,,,
968,85,,,
967,338,,,
969,65,,,
969,65,,,
918,1101,,,
918,2711,,,
918,1629,,,
259,697,,,
259,697,,,
444,2979,,,
465,2373,,,
925,2980,,,
925,2981,,,
925,2982,,,
585,48,,,
444,2983,,,
465,1589,,,
465,1827,,,
465,2448,,,
970,48,,,
444,505,,,
77,586,,,
77,855,,,
46,164,,,
925,2984,,,
259,2026,,,
259,1554,,,
259,697,,,
585,48,,,
971,65,,,
971,65,,,
971,65,,,
971,65,,,
967,1306,,,
465,2406,,,
967,1306,,,
444,2320,,,
444,2985,,,
444,1023,,,
465,463,,,
465,463,,,
65,1028,,,
35,1028,,,
46,645,,,
46,2857,,,
46,645,,,
35,2987,,,
35,1947,,,
65,385,,,
65,2988,,,
237,557,,,
465,463,,,
925,2989,,,
444,1667,,,
35,2990,,,
46,346,,,
46,333,,,
46,333,,,
46,1239,,,
185,2991,,,
35,65,,,
918,2592,,,
46,410,,,
918,2889,,,
259,697,,,
259,697,,,
77,248,,,
237,557,,,
65,1128,,,
465,2242,,,
684,463,,,
918,2889,,,
300,2786,,,
46,128,,,
46,128,,,
444,505,,,
201,933,,,
918,2889,,,
918,2992,,,
465,2993,,,
918,2992,,,
918,2889,,,
127,2994,,,
259,697,,,
65,526,,,
65,526,,,
918,2995,,,
918,2005,,,
918,2996,,,
918,2889,,,
65,385,,,
918,2997,,,
925,2998,,,
925,2998,,,
46,127,,,
77,184,,,
77,184,,,
65,2538,,,
77,683,,,
77,683,,,
46,260,,,
65,1947,,,
444,1023,,,
46,2999,,,
155,579,,,
77,248,,,
465,1695,,,
465,2190,,,
465,463,,,
65,385,,,
65,385,,,
237,1883,,,
465,2491,,,
585,48,,,
65,385,,,
65,526,,,
65,385,,,
972,338,,,
217,3000,,,
201,933,,,
201,854,,,
65,1947,,,
65,3001,,,
972,338,,,
65,526,,,
444,1023,,,
465,1695,,,
65,385,,,
35,1947,,,
65,3002,,,
444,1667,,,
46,333,,,
65,526,,,
444,2417,,,
585,1819,,,
585,48,,,
585,48,,,
585,48,,,
585,48,,,
585,48,,,
444,1844,,,
919,65,,,
237,3003,,,
444,3004,,,
444,3005,,,
65,316,,,
65,1947,,,
65,3006,,,
919,65,,,
465,2217,,,
65,1947,,,
65,385,,,
973,1031,,,
444,1667,,,
444,505,,,
444,505,,,
444,505,,,
197,128,,,
35,3007,,,
974,44,,,
65,3008,,,
65,3009,,,
201,3010,,,
65,3002,,,
444,2567,,,
201,3011,,,
444,1846,,,
46,128,,,
201,933,,,
201,2550,,,
201,966,,,
201,1592,,,
444,1846,,,
444,2602,,,
65,2988,,,
65,3012,,,
65,1947,,,
65,2988,,,
918,2799,,,
201,3013,,,
975,3014,,,
46,128,,,
444,505,,,
444,505,,,
585,48,,,
585,48,,,
585,48,,,
65,1028,,,
46,128,,,
65,3002,,,
201,3015,,,
259,697,,,
201,1218,,,
918,3016,,,
444,1023,,,
585,456,,,
465,931,,,
46,260,,,
46,127,,,
465,463,,,
201,854,,,
47,269,,,
201,1334,,,
65,65,,,
46,1226,,,
35,65,,,
77,217,,,
35,385,,,
35,3017,,,
35,3018,,,
65,3019,,,
65,3020,,,
954,2894,,,
65,1028,,,
46,379,,,
77,558,,,
444,1936,,,
444,1936,,,
444,3021,,,
46,269,,,
465,3022,,,
465,3023,,,
465,1695,,,
65,65,,,
925,2981,,,
925,3024,,,
444,1023,,,
122,924,,,
122,924,,,
122,924,,,
122,924,,,
122,924,,,
46,260,,,
65,3025,,,
635,3026,,,
77,248,,,
976,64,,,
201,3027,,,
465,1582,,,
465,2217,,,
65,3028,,,
918,3029,,,
77,248,,,
77,248,,,
77,248,,,
77,248,,,
46,128,,,
46,128,,,
46,128,,,
918,3030,,,
300,814,,,
77,776,,,
635,3032,,,
65,1947,,,
65,2988,,,
65,3012,,,
925,3033,,,
925,204,,,
77,184,,,
465,1582,,,
465,2591,,,
465,3034,,,
465,3035,,,
465,3036,,,
465,2590,,,
65,1947,,,
65,3017,,,
65,1947,,,
65,385,,,
895,65,,,
919,337,,,
65,1028,,,
465,2190,,,
465,2190,,,
65,385,,,
925,2981,,,
925,2334,,,
925,3038,,,
77,140,,,
635,579,,,
635,579,,,
979,136,,,
979,136,,,
979,136,,,
444,3039,,,
201,2364,,,
237,3040,,,
465,463,,,
65,385,,,
77,789,,,
635,579,,,
65,2538,,,
65,526,,,
46,128,,,
798,136,,,
65,1947,,,
980,3041,,,
35,3042,,,
14,2147,,,
980,3041,,,
465,3043,,,
46,128,,,
65,1947,,,
65,3018,,,
967,3044,,,
925,2956,,,
444,505,,,
444,1023,,,
65,1947,,,
981,3045,,,
201,3015,,,
46,682,,,
259,697,,,
934,955,,,
77,545,,,
626,484,,,
925,2937,,,
444,1023,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,1834,,,
77,789,,,
77,3046,,,
77,695,,,
926,44,,,
65,1947,,,
65,1947,,,
444,1936,,,
237,3047,,,
237,3047,,,
77,695,,,
185,1267,,,
185,1386,,,
185,217,,,
77,219,,,
46,3048,,,
237,3047,,,
46,260,,,
46,260,,,
65,3049,,,
46,475,,,
46,269,,,
65,3008,,,
201,854,,,
925,3050,,,
925,2981,,,
925,2981,,,
201,1327,,,
201,3051,,,
465,2230,,,
465,3052,,,
465,3053,,,
465,3054,,,
465,1508,,,
65,385,,,
465,948,,,
465,948,,,
465,931,,,
465,931,,,
982,3055,,,
465,3056,,,
65,385,,,
65,1947,,,
837,2273,,,
65,3018,,,
65,3018,,,
46,3057,,,
465,1087,,,
65,1128,,,
983,11,,,
65,338,,,
65,385,,,
465,463,,,
65,3058,,,
65,385,,,
460,3059,,,
300,1362,,,
127,924,,,
127,924,,,
465,463,,,
65,1306,,,
65,526,,,
925,3060,,,
925,3060,,,
444,505,,,
35,3061,,,
233,3062,,,
65,385,,,
925,3060,,,
925,3060,,,
201,3064,,,
70,359,,,
972,3065,,,
65,2663,,,
65,385,,,
65,2988,,,
465,3066,,,
444,505,,,
444,505,,,
65,338,,,
65,3067,,,
444,927,,,
300,3068,,,
585,1766,,,
127,3069,,,
127,3069,,,
444,1023,,,
444,1023,,,
444,3070,,,
259,963,,,
259,963,,,
259,963,,,
259,963,,,
259,963,,,
259,1554,,,
259,2833,,,
259,1554,,,
259,1554,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,1554,,,
259,697,,,
77,589,,,
919,65,,,
444,2204,,,
444,1900,,,
46,410,,,
465,944,,,
465,463,,,
465,463,,,
465,463,,,
439,3071,,,
444,3072,,,
46,346,,,
967,338,,,
919,65,,,
465,2230,,,
465,2305,,,
972,1772,,,
967,1772,,,
444,1667,,,
299,3073,,,
919,65,,,
127,149,,,
465,1884,,,
918,3074,,,
65,385,,,
46,128,,,
984,463,,,
918,2535,,,
259,697,,,
465,1681,,,
985,697,,,
46,292,,,
918,2992,,,
444,505,,,
46,2857,,,
46,127,,,
919,65,,,
46,260,,,
986,3075,,,
46,260,,,
46,263,,,
46,127,,,
918,3076,,,
918,3077,,,
127,3078,,,
300,1442,,,
16,1128,,,
46,346,,,
127,3079,,,
918,3080,,,
918,1627,,,
918,2838,,,
918,3081,,,
918,3082,,,
127,1187,,,
300,1442,,,
918,3081,,,
259,697,,,
127,3083,,,
918,3084,,,
65,385,,,
46,412,,,
444,3085,,,
237,746,,,
918,2303,,,
65,385,,,
65,385,,,
65,385,,,
465,463,,,
237,746,,,
237,746,,,
465,2021,,,
918,3086,,,
237,746,,,
110,128,,,
444,1023,,,
444,1023,,,
46,448,,,
465,2303,,,
465,944,,,
925,3087,,,
925,3088,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
65,1947,,,
919,65,,,
985,697,,,
237,557,,,
465,1576,,,
465,971,,,
465,927,,,
925,3089,,,
925,3090,,,
954,13,,,
985,2341,,,
985,1554,,,
985,1710,,,
985,1710,,,
985,963,,,
985,963,,,
985,963,,,
127,1294,,,
918,3091,,,
918,1097,,,
918,2914,,,
918,1736,,,
127,3092,,,
985,697,,,
985,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,3093,,,
259,3093,,,
259,2341,,,
259,2341,,,
259,1710,,,
259,3094,,,
259,3094,,,
259,963,,,
259,1554,,,
259,1554,,,
259,3093,,,
259,2341,,,
259,2341,,,
259,2341,,,
259,1710,,,
259,1710,,,
259,963,,,
259,963,,,
259,963,,,
259,963,,,
259,963,,,
259,1554,,,
259,1554,,,
65,385,,,
201,3064,,,
201,671,,,
259,697,,,
127,3095,,,
918,1097,,,
925,3096,,,
925,3097,,,
918,3098,,,
918,3099,,,
918,3080,,,
259,1554,,,
65,3017,,,
46,128,,,
127,3069,,,
918,3100,,,
925,3101,,,
65,1947,,,
201,2282,,,
201,3102,,,
684,697,,,
925,2862,,,
925,3089,,,
201,3102,,,
201,1915,,,
918,3103,,,
585,1766,,,
259,697,,,
259,697,,,
259,697,,,
465,927,,,
46,128,,,
46,128,,,
46,128,,,
77,874,,,
444,505,,,
444,505,,,
77,978,,,
837,3104,,,
465,3105,,,
918,3106,,,
127,842,,,
127,3107,,,
918,2799,,,
918,3108,,,
918,3109,,,
259,3110,,,
925,3111,,,
444,505,,,
444,1023,,,
444,1023,,,
259,697,,,
259,697,,,
259,697,,,
46,263,,,
65,526,,,
847,1247,,,
465,1486,,,
925,3112,,,
988,3113,,,
299,585,,,
989,3114,,,
919,65,,,
122,3115,,,
130,119,,,
918,2303,,,
989,340,,,
46,127,,,
918,2303,,,
990,3116,,,
991,136,,,
837,294,,,
187,119,,,
187,119,,,
918,2824,,,
444,1023,,,
918,2303,,,
918,2303,,,
127,557,,,
127,828,,,
444,1023,,,
444,1023,,,
444,1023,,,
925,2303,,,
992,3118,,,
918,2303,,,
259,697,,,
201,3120,,,
990,578,,,
990,578,,,
990,578,,,
520,3121,,,
985,3122,,,
985,963,,,
985,3123,,,
985,3123,,,
985,1554,,,
925,2303,,,
77,248,,,
149,3125,,,
77,609,,,
201,3126,,,
918,3127,,,
936,1743,,,
918,2004,,,
918,3130,,,
918,3131,,,
918,1746,,,
918,3132,,,
918,3133,,,
918,3134,,,
918,3133,,,
444,3135,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
993,2273,,,
77,248,,,
237,3136,,,
918,3137,,,
918,3138,,,
444,3139,,,
444,3140,,,
214,505,,,
46,260,,,
46,260,,,
280,136,,,
993,1955,,,
925,1123,,,
465,463,,,
465,463,,,
465,463,,,
994,337,,,
237,2303,,,
465,463,,,
237,3141,,,
237,3142,,,
237,3143,,,
465,2274,,,
465,2230,,,
918,3144,,,
300,3145,,,
46,127,,,
77,319,,,
237,3146,,,
444,2820,,,
114,119,,,
185,571,,,
185,571,,,
237,1691,,,
237,828,,,
46,410,,,
46,128,,,
918,3148,,,
918,3149,,,
918,1097,,,
918,2612,,,
918,2769,,,
918,3150,,,
918,2912,,,
918,2915,,,
918,2583,,,
918,3151,,,
237,868,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
990,578,,,
990,578,,,
990,578,,,
444,2820,,,
444,3152,,,
995,38,,,
990,578,,,
46,346,,,
990,578,,,
990,3153,,,
990,578,,,
837,3154,,,
837,2273,,,
46,128,,,
14,3155,,,
925,2726,,,
837,3156,,,
67,128,,,
197,128,,,
444,3157,,,
444,3158,,,
77,140,,,
77,140,,,
444,3159,,,
837,2273,,,
837,2273,,,
46,128,,,
444,505,,,
46,128,,,
46,3161,,,
837,2273,,,
837,2273,,,
465,463,,,
465,931,,,
444,505,,,
444,505,,,
444,505,,,
201,3162,,,
837,3163,,,
46,127,,,
837,1955,,,
444,1667,,,
444,1023,,,
925,3164,,,
444,3165,,,
460,1076,,,
444,505,,,
46,128,,,
444,505,,,
444,505,,,
299,585,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
46,669,,,
465,3166,,,
444,3158,,,
444,505,,,
444,505,,,
127,842,,,
127,842,,,
201,3167,,,
465,2238,,,
444,3168,,,
46,127,,,
46,127,,,
996,3169,,,
996,3170,,,
837,3171,,,
444,3172,,,
797,54,,,
997,3173,,,
122,3174,,,
201,2328,,,
837,3175,,,
918,2063,,,
918,3176,,,
918,1885,,,
444,1900,,,
122,1915,,,
954,13,,,
46,128,,,
46,269,,,
46,127,,,
444,505,,,
77,248,,,
237,557,,,
465,1566,,,
465,1566,,,
918,3177,,,
918,3178,,,
918,3179,,,
444,3180,,,
954,13,,,
837,2273,,,
201,2550,,,
465,3056,,,
465,2274,,,
465,2837,,,
465,1739,,,
465,1430,,,
465,2230,,,
444,505,,,
201,3181,,,
465,1410,,,
998,4,,,
998,4,,,
259,697,,,
998,4,,,
998,4,,,
837,2273,,,
201,2328,,,
999,38,,,
918,3182,,,
918,3182,,,
259,1554,,,
259,1554,,,
259,1554,,,
259,1710,,,
259,1710,,,
465,2686,,,
187,119,,,
237,557,,,
201,2293,,,
99,3121,,,
985,697,,,
954,270,,,
985,697,,,
444,1831,,,
444,1831,,,
444,1831,,,
444,1831,,,
444,505,,,
444,3184,,,
444,1831,,,
444,3184,,,
444,1831,,,
918,2303,,,
217,1219,,,
918,3186,,,
918,2303,,,
444,1787,,,
444,3187,,,
444,1834,,,
444,505,,,
444,505,,,
218,3153,,,
918,2535,,,
1000,3189,,,
1000,3189,,,
14,902,,,
14,2630,,,
465,2687,,,
465,1970,,,
465,1445,,,
465,1486,,,
465,930,,,
444,2209,,,
1001,44,,,
1001,44,,,
444,2275,,,
444,1023,,,
14,3191,,,
218,2310,,,
46,2493,,,
46,128,,,
465,927,,,
465,927,,,
465,927,,,
837,2273,,,
444,2676,,,
444,2676,,,
837,3104,,,
925,3193,,,
444,1667,,,
444,1667,,,
444,3194,,,
444,3195,,,
985,697,,,
985,697,,,
985,697,,,
985,3196,,,
985,697,,,
1002,2032,,,
46,333,,,
46,260,,,
1002,2032,,,
444,927,,,
444,1900,,,
201,3197,,,
444,3198,,,
990,578,,,
837,2273,,,
444,3199,,,
444,963,,,
444,1787,,,
155,1357,,,
444,3199,,,
300,814,,,
300,814,,,
237,557,,,
1004,384,,,
122,3201,,,
46,3202,,,
46,330,,,
300,814,,,
299,3203,,,
1002,3204,,,
300,814,,,
201,2461,,,
201,3205,,,
444,3206,,,
918,3207,,,
918,3208,,,
918,3178,,,
918,3209,,,
918,3210,,,
918,3076,,,
918,3211,,,
918,2799,,,
918,3212,,,
918,3213,,,
444,3214,,,
444,3215,,,
444,3216,,,
444,2877,,,
444,3218,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,697,,,
259,963,,,
259,1710,,,
259,697,,,
259,697,,,
259,1554,,,
46,381,,,
46,346,,,
201,3219,,,
300,3220,,,
918,1123,,,
444,671,,,
259,697,,,
259,697,,,
259,697,,,
300,3221,,,
444,1787,,,
444,1023,,,
46,128,,,
444,1097,,,
444,3222,,,
46,331,,,
444,2204,,,
46,128,,,
300,3223,,,
46,331,,,
46,150,,,
918,3148,,,
77,796,,,
444,1023,,,
300,3224,,,
837,3226,,,
46,128,,,
201,828,,,
444,927,,,
444,1936,,,
14,117,,,
1006,3227,,,
70,3228,,,
837,3229,,,
1007,65,,,
46,128,,,
46,128,,,
77,140,,,
918,1682,,,
885,33,,,
465,3231,,,
1008,530,,,
444,2206,,,
465,3232,,,
444,1023,,,
985,697,,,
985,697,,,
46,346,,,
1009,453,,,
1010,65,,,
1011,505,,,
918,849,,,
837,3234,,,
837,3235,,,
201,2116,,,
918,3236,,,
918,2743,,,
918,2026,,,
918,2743,,,
46,390,,,
918,1448,,,
444,1023,,,
444,3237,,,
465,463,,,
185,217,,,
46,269,,,
46,3238,,,
1012,697,,,
1013,38,,,
990,3239,,,
990,3239,,,
990,3240,,,
985,697,,,
985,697,,,
985,697,,,
985,3241,,,
985,697,,,
46,354,,,
918,3242,,,
300,814,,,
155,579,,,
985,697,,,
259,697,,,
77,140,,,
985,1710,,,
918,3243,,,
918,3244,,,
444,3245,,,
46,128,,,
982,1761,,,
925,3247,,,
925,3248,,,
925,2816,,,
925,1468,,,
925,3249,,,
925,3250,,,
444,2353,,,
985,697,,,
985,697,,,
46,263,,,
46,263,,,
985,697,,,
1014,3251,,,
444,505,,,
990,3252,,,
46,263,,,
259,697,,,
259,697,,,
127,3253,,,
127,3254,,,
127,3253,,,
1015,3255,,,
465,927,,,
810,136,,,
122,356,,,
444,3256,,,
77,567,,,
77,586,,,
46,128,,,
918,1194,,,
77,184,,,
300,3257,,,
300,3221,,,
300,3258,,,
918,3259,,,
918,3260,,,
46,128,,,
918,3261,,,
937,86,,,
937,13,,,
77,2360,,,
465,2056,,,
918,3262,,,
925,3263,,,
954,7,,,
77,964,,,
985,697,,,
444,2169,,,
444,3264,,,
46,263,,,
465,3265,,,
465,3265,,,
985,697,,,
465,1970,,,
465,3266,,,
465,191,,,
300,814,,,
444,1023,,,
444,1023,,,
46,128,,,
444,3267,,,
444,3157,,,
444,505,,,
985,697,,,
1016,1653,,,
1017,65,,,
444,2484,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
237,557,,,
444,2484,,,
444,2877,,,
444,2381,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,3157,,,
201,1883,,,
46,381,,,
444,3268,,,
444,3198,,,
299,3269,,,
918,1758,,,
444,3270,,,
444,1023,,,
444,1023,,,
444,1023,,,
46,128,,,
14,3271,,,
444,3272,,,
444,505,,,
444,505,,,
201,3064,,,
444,2169,,,
444,505,,,
444,505,,,
465,2274,,,
918,3273,,,
444,505,,,
77,964,,,
444,505,,,
985,697,,,
985,697,,,
918,3274,,,
918,3275,,,
918,3276,,,
444,505,,,
465,463,,,
465,463,,,
465,463,,,
465,463,,,
465,463,,,
1002,136,,,
465,1490,,,
465,3232,,,
444,1119,,,
444,1745,,,
444,1745,,,
444,1787,,,
444,1787,,,
444,1787,,,
444,1787,,,
444,3277,,,
918,3278,,,
918,2341,,,
918,1326,,,
444,3279,,,
444,2320,,,
444,1023,,,
985,1554,,,
985,1554,,,
444,1119,,,
444,1787,,,
444,505,,,
444,1787,,,
444,1787,,,
444,3280,,,
918,2616,,,
444,2357,,,
444,3281,,,
444,2175,,,
444,3282,,,
444,1826,,,
185,217,,,
185,217,,,
185,217,,,
185,219,,,
185,217,,,
185,162,,,
185,1267,,,
185,1672,,,
185,399,,,
185,399,,,
918,3283,,,
918,3273,,,
444,3284,,,
444,1023,,,
465,463,,,
465,463,,,
465,463,,,
465,463,,,
444,2393,,,
444,2393,,,
47,605,,,
1018,705,,,
1018,705,,,
981,65,,,
444,3286,,,
465,2004,,,
77,2736,,,
444,3287,,,
444,3287,,,
444,2169,,,
14,3288,,,
233,866,,,
1017,65,,,
444,3289,,,
444,165,,,
460,3290,,,
300,814,,,
465,2590,,,
465,1,,,
465,3291,,,
444,1787,,,
444,3292,,,
444,3293,,,
444,2210,,,
444,3268,,,
444,2484,,,
444,2546,,,
185,219,,,
46,357,,,
77,140,,,
444,2366,,,
465,3066,,,
444,3294,,,
444,804,,,
444,3295,,,
444,671,,,
444,3296,,,
1019,3297,,,
444,505,,,
444,505,,,
918,3298,,,
918,3149,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,3299,,,
444,3300,,,
1020,385,,,
127,356,,,
444,3302,,,
444,3303,,,
444,3304,,,
444,2957,,,
237,828,,,
444,3305,,,
465,463,,,
444,3306,,,
954,3307,,,
300,1437,,,
300,1437,,,
300,1437,,,
300,1437,,,
1021,65,,,
444,3308,,,
300,1110,,,
837,3309,,,
127,3310,,,
127,3311,,,
585,59,,,
918,3312,,,
444,3313,,,
444,3314,,,
444,3295,,,
122,356,,,
465,1796,,,
444,1667,,,
127,557,,,
918,1758,,,
918,3315,,,
918,1627,,,
444,671,,,
444,3316,,,
444,963,,,
77,1060,,,
444,3317,,,
127,3079,,,
1022,3318,,,
444,963,,,
46,403,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
444,1023,,,
1023,44,,,
1023,44,,,
237,2328,,,
444,505,,,
444,3319,,,
444,505,,,
444,1999,,,
918,3320,,,
918,3321,,,
918,3322,,,
237,3323,,,
300,3324,,,
444,505,,,
444,505,,,
444,2164,,,
444,1667,,,
444,1745,,,
444,1745,,,
237,557,,,
444,1023,,,
444,671,,,
465,3325,,,
465,2216,,,
465,3326,,,
460,1309,,,
699,337,,,
1024,3328,,,
444,505,,,
465,463,,,
444,3329,,,
444,3330,,,
444,3331,,,
937,7,,,
444,3332,,,
201,3333,,,
444,3334,,,
444,1076,,,
444,3335,,,
444,2676,,,
444,3336,,,
237,2282,,,
919,1346,,,
77,468,,,
444,1914,,,
444,3337,,,
985,3338,,,
985,697,,,
985,3338,,,
985,697,,,
985,697,,,
985,1554,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
985,697,,,
444,3339,,,
465,1653,,,
465,1304,,,
465,1819,,,
465,1304,,,
918,2629,,,
444,3340,,,
444,3341,,,
444,3342,,,
444,2529,,,
46,260,,,
990,578,,,
77,184,,,
77,184,,,
77,184,,,
122,3343,,,
444,1745,,,
444,1745,,,
77,855,,,
77,184,,,
77,248,,,
77,248,,,
77,1157,,,
918,3344,,,
918,3345,,,
1025,3346,,,
1025,3347,,,
1025,3348,,,
1025,3349,,,
1025,3350,,,
990,3351,,,
444,2210,,,
201,910,,,
444,1076,,,
46,128,,,
300,1437,,,
187,543,,,
635,3352,,,
259,1710,,,
237,3353,,,
918,916,,,
185,918,,,
185,918,,,
465,2217,,,
465,2440,,,
444,2343,,,
444,1745,,,
185,217,,,
185,217,,,
185,219,,,
77,248,,,
1026,3354,,,
444,2877,,,
185,1672,,,
185,2610,,,
185,3355,,,
300,2718,,,
300,2718,,,
1027,3356,,,
1028,3357,,,
990,578,,,
990,578,,,
990,578,,,
444,3358,,,
300,3257,,,
1027,698,,,
217,3359,,,
465,1695,,,
465,1953,,,
918,3360,,,
444,3361,,,
77,873,,,
918,1682,,,
918,3362,,,
918,3283,,,
444,2211,,,
299,70,,,
465,1304,,,
465,943,,,
444,1936,,,
122,1677,,,
444,3364,,,
292,119,,,
985,59,,,
985,963,,,
985,2544,,,
985,697,,,
985,3365,,,
985,963,,,
985,697,,,
77,219,,,
77,140,,,
444,3366,,,
444,3366,,,
259,3367,,,
259,3367,,,
259,1554,,,
259,1554,,,
259,1554,,,
259,1554,,,
259,1554,,,
259,1554,,,
259,3122,,,
259,697,,,
465,463,,,
1029,140,,,
77,1186,,,
444,2985,,,
237,3368,,,
237,2303,,,
918,3369,,,
918,1576,,,
918,3370,,,
918,3371,,,
918,3372,,,
483,140,,,
259,697,,,
259,697,,,
77,248,,,
918,3373,,,
444,3158,,,
918,3374,,,
155,3375,,,
155,3375,,,
155,3375,,,
155,3375,,,
991,65,,,
946,697,,,
122,2701,,,
444,3376,,,
1019,3297,,,
798,3377,,,
918,3378,,,
444,3379,,,
444,505,,,
444,505,,,
14,3380,,,
460,2752,,,
635,3381,,,
635,3381,,,
635,3381,,,
635,3381,,,
635,3381,,,
635,3381,,,
635,3381,,,
635,3381,,,
635,3381,,,
635,3381,,,
635,3381,,,
635,3381,,,
635,3381,,,
444,671,,,
444,1936,,,
635,3382,,,
122,2702,,,
918,1490,,,
918,3383,,,
918,3384,,,
918,3385,,,
918,2604,,,
444,3386,,,
465,1486,,,
444,3387,,,
444,3388,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,505,,,
444,3390,,,
1030,697,,,
259,697,,,
465,2374,,,
918,3391,,,
444,3390,,,
444,3392,,,
46,260,,,
300,3393,,,
300,1437,,,
925,3394,,,
918,3395,,,
444,3396,,,
185,1267,,,
185,217,,,
185,2610,,,
300,3393,,,
